lead_id,ad_id,lead_date,lead_source,utm_medium,utm_campaign,email,phone,is_mql,converted_to_customer,became_buyer,order_id,customer_id,funnel_stage
16085,323,2023-06-22,Facebook,email,Campaign_19,user_16085@example.com,300-6300542,0,0,0,,,Raw Lead
16086,182,2023-05-05,TikTok,referral,Campaign_57,user_16086@example.com,300-5650601,0,0,0,,,Raw Lead
16087,163,2023-01-29,TikTok,paid_social,Campaign_20,user_16087@example.com,300-1204628,0,0,0,,,Raw Lead
16088,344,2023-01-20,Instagram,referral,Campaign_46,user_16088@example.com,300-8819593,1,1,1,1357,448.0,Customer (Buyer)
16089,80,2023-02-16,Google,email,Campaign_44,user_16089@example.com,300-5442958,0,0,0,,,Raw Lead
16090,512,2023-04-03,Facebook,email,Campaign_40,user_16090@example.com,300-8847117,0,0,0,,,Raw Lead
16091,279,2023-06-05,Instagram,email,Campaign_30,user_16091@example.com,300-7660585,1,1,0,,,Customer (No Purchase Yet)
16092,498,2023-02-19,Google,paid_search,Campaign_2,user_16092@example.com,300-5407705,0,0,0,,,Raw Lead
16093,620,2023-03-31,Google,referral,Campaign_43,user_16093@example.com,300-5396394,1,1,1,1663,805.0,Customer (Buyer)
16094,139,2023-01-28,Facebook,email,Campaign_24,user_16094@example.com,300-7150514,1,0,0,,,MQL
16095,129,2023-02-09,Email,email,Campaign_49,user_16095@example.com,300-6512840,0,0,0,,,Raw Lead
16096,278,2023-04-30,Email,paid_social,Campaign_51,user_16096@example.com,300-6754094,1,0,0,,,MQL
16097,229,2023-05-24,Email,paid_social,Campaign_12,user_16097@example.com,300-1355020,0,0,0,,,Raw Lead
16098,211,2023-06-16,Facebook,email,Campaign_56,user_16098@example.com,300-1726063,0,0,0,,,Raw Lead
16099,507,2023-04-24,TikTok,paid_social,Campaign_42,user_16099@example.com,300-5369861,0,0,0,,,Raw Lead
16100,353,2023-04-23,Facebook,referral,Campaign_45,user_16100@example.com,300-9588644,0,0,0,,,Raw Lead
16101,355,2023-01-13,Email,paid_social,Campaign_41,user_16101@example.com,300-1320153,0,0,0,,,Raw Lead
16102,665,2023-06-19,TikTok,paid_search,Campaign_34,user_16102@example.com,300-8322822,0,0,0,,,Raw Lead
16103,253,2023-03-03,Google,email,Campaign_41,user_16103@example.com,300-5877549,1,0,0,,,MQL
16104,637,2023-05-25,TikTok,email,Campaign_20,user_16104@example.com,300-9371449,0,0,0,,,Raw Lead
16105,516,2023-06-26,Instagram,paid_search,Campaign_32,user_16105@example.com,300-3345899,1,1,1,135,411.0,Customer (Buyer)
16106,35,2023-01-06,Instagram,paid_social,Campaign_37,user_16106@example.com,300-9381641,1,0,0,,,MQL
16107,318,2023-06-22,Instagram,paid_search,Campaign_32,user_16107@example.com,300-7739098,1,1,1,192,123.0,Customer (Buyer)
16108,619,2023-04-16,Instagram,paid_search,Campaign_41,user_16108@example.com,300-9089918,1,0,0,,,MQL
16109,242,2023-03-17,Instagram,email,Campaign_47,user_16109@example.com,300-6857358,1,0,0,,,MQL
16110,318,2023-06-28,Email,paid_search,Campaign_28,user_16110@example.com,300-5276264,1,1,0,,,Customer (No Purchase Yet)
16111,586,2023-01-08,Facebook,paid_social,Campaign_55,user_16111@example.com,300-9971382,1,0,0,,,MQL
16112,131,2023-03-06,TikTok,paid_search,Campaign_1,user_16112@example.com,300-4576762,0,0,0,,,Raw Lead
16113,57,2023-05-13,Facebook,referral,Campaign_43,user_16113@example.com,300-7662755,1,0,0,,,MQL
16114,669,2023-05-11,Instagram,paid_search,Campaign_34,user_16114@example.com,300-5988027,1,0,0,,,MQL
16115,324,2023-02-28,Instagram,paid_search,Campaign_24,user_16115@example.com,300-4761214,0,0,0,,,Raw Lead
16116,266,2023-06-04,TikTok,email,Campaign_28,user_16116@example.com,300-6780760,1,0,0,,,MQL
16117,157,2023-02-28,Instagram,paid_search,Campaign_26,user_16117@example.com,300-9455958,1,0,0,,,MQL
16118,515,2023-02-03,Google,paid_social,Campaign_39,user_16118@example.com,300-4322461,1,0,0,,,MQL
16119,260,2023-05-21,Google,referral,Campaign_5,user_16119@example.com,300-4286632,0,0,0,,,Raw Lead
16120,638,2023-03-21,TikTok,referral,Campaign_48,user_16120@example.com,300-1498504,1,0,0,,,MQL
16121,136,2023-06-02,TikTok,paid_social,Campaign_51,user_16121@example.com,300-3479270,1,0,0,,,MQL
16122,347,2023-01-25,Facebook,paid_search,Campaign_41,user_16122@example.com,300-8348561,0,0,0,,,Raw Lead
16123,514,2023-04-12,Google,email,Campaign_47,user_16123@example.com,300-7903328,0,0,0,,,Raw Lead
16124,4,2023-02-17,Google,paid_social,Campaign_24,user_16124@example.com,300-4551294,0,0,0,,,Raw Lead
16125,582,2023-06-13,Google,paid_search,Campaign_3,user_16125@example.com,300-2738035,1,1,0,,,Customer (No Purchase Yet)
16126,656,2023-05-22,Facebook,paid_search,Campaign_47,user_16126@example.com,300-3943327,1,1,1,1152,146.0,Customer (Buyer)
16127,505,2023-02-25,Email,paid_search,Campaign_10,user_16127@example.com,300-4104497,0,0,0,,,Raw Lead
16128,392,2023-06-22,Facebook,referral,Campaign_4,user_16128@example.com,300-3900980,1,0,0,,,MQL
16129,408,2023-06-14,Email,email,Campaign_48,user_16129@example.com,300-3223801,0,0,0,,,Raw Lead
16130,167,2023-06-03,Email,paid_search,Campaign_55,user_16130@example.com,300-3409841,1,0,0,,,MQL
16131,352,2023-02-18,Instagram,referral,Campaign_8,user_16131@example.com,300-2555102,1,0,0,,,MQL
16132,483,2023-04-03,Google,referral,Campaign_24,user_16132@example.com,300-7447309,1,1,1,296,720.0,Customer (Buyer)
16133,249,2023-06-13,Email,paid_search,Campaign_7,user_16133@example.com,300-6721075,0,0,0,,,Raw Lead
16134,682,2023-04-23,Email,referral,Campaign_37,user_16134@example.com,300-6967703,0,0,0,,,Raw Lead
16135,627,2023-06-06,TikTok,referral,Campaign_48,user_16135@example.com,300-2361731,1,0,0,,,MQL
16136,438,2023-03-15,Instagram,paid_search,Campaign_20,user_16136@example.com,300-4472051,0,0,0,,,Raw Lead
16137,361,2023-01-31,Google,paid_search,Campaign_58,user_16137@example.com,300-8095214,0,0,0,,,Raw Lead
16138,453,2023-03-20,Facebook,paid_search,Campaign_45,user_16138@example.com,300-4598824,1,0,0,,,MQL
16139,369,2023-01-18,Instagram,email,Campaign_19,user_16139@example.com,300-1551283,0,0,0,,,Raw Lead
16140,620,2023-03-05,Instagram,paid_social,Campaign_45,user_16140@example.com,300-5999710,1,0,0,,,MQL
16141,21,2023-05-10,TikTok,email,Campaign_43,user_16141@example.com,300-1624821,0,0,0,,,Raw Lead
16142,373,2023-05-17,Instagram,paid_social,Campaign_20,user_16142@example.com,300-8514310,0,0,0,,,Raw Lead
16143,444,2023-06-21,Google,paid_search,Campaign_17,user_16143@example.com,300-4015216,1,0,0,,,MQL
16144,142,2023-05-16,Email,paid_search,Campaign_27,user_16144@example.com,300-9162194,0,0,0,,,Raw Lead
16145,346,2023-03-08,Google,paid_social,Campaign_9,user_16145@example.com,300-6373119,0,0,0,,,Raw Lead
16146,269,2023-02-20,TikTok,referral,Campaign_37,user_16146@example.com,300-5261543,0,0,0,,,Raw Lead
16147,377,2023-06-22,Google,referral,Campaign_36,user_16147@example.com,300-5237473,0,0,0,,,Raw Lead
16148,198,2023-02-09,Facebook,email,Campaign_16,user_16148@example.com,300-6671690,1,1,1,1391,216.0,Customer (Buyer)
16149,379,2023-01-22,Email,email,Campaign_29,user_16149@example.com,300-9324041,0,0,0,,,Raw Lead
16150,194,2023-02-04,Instagram,email,Campaign_26,user_16150@example.com,300-7607625,1,0,0,,,MQL
16151,256,2023-06-23,Facebook,referral,Campaign_37,user_16151@example.com,300-5015905,1,0,0,,,MQL
16152,81,2023-02-02,Email,referral,Campaign_55,user_16152@example.com,300-8609983,1,0,0,,,MQL
16153,661,2023-01-01,Google,email,Campaign_2,user_16153@example.com,300-2199044,1,0,0,,,MQL
16154,358,2023-04-20,Google,paid_search,Campaign_43,user_16154@example.com,300-3338851,1,0,0,,,MQL
16155,536,2023-01-05,Facebook,email,Campaign_28,user_16155@example.com,300-4983013,1,1,1,1742,685.0,Customer (Buyer)
16156,153,2023-05-05,Google,referral,Campaign_54,user_16156@example.com,300-2668845,1,0,0,,,MQL
16157,443,2023-05-21,Google,referral,Campaign_34,user_16157@example.com,300-6411993,1,0,0,,,MQL
16158,563,2023-02-22,Instagram,referral,Campaign_5,user_16158@example.com,300-3585902,1,0,0,,,MQL
16159,87,2023-03-06,Google,email,Campaign_33,user_16159@example.com,300-9501117,1,1,1,1187,516.0,Customer (Buyer)
16160,248,2023-05-30,Facebook,paid_search,Campaign_56,user_16160@example.com,300-5018720,1,1,0,,,Customer (No Purchase Yet)
16161,358,2023-01-27,Instagram,paid_social,Campaign_20,user_16161@example.com,300-5033194,0,0,0,,,Raw Lead
16162,497,2023-02-03,Facebook,paid_search,Campaign_35,user_16162@example.com,300-2466842,1,0,0,,,MQL
16163,451,2023-02-19,Instagram,paid_search,Campaign_35,user_16163@example.com,300-8304550,0,0,0,,,Raw Lead
16164,138,2023-01-27,Google,referral,Campaign_49,user_16164@example.com,300-1760932,1,0,0,,,MQL
16165,166,2023-02-23,Google,referral,Campaign_29,user_16165@example.com,300-8909862,1,1,0,,,Customer (No Purchase Yet)
16166,386,2023-03-17,Instagram,email,Campaign_5,user_16166@example.com,300-8184132,1,1,1,1613,604.0,Customer (Buyer)
16167,526,2023-05-18,Google,email,Campaign_19,user_16167@example.com,300-4273068,0,0,0,,,Raw Lead
16168,416,2023-06-18,Google,email,Campaign_16,user_16168@example.com,300-6081882,1,0,0,,,MQL
16169,147,2023-01-28,Instagram,paid_social,Campaign_48,user_16169@example.com,300-6856993,0,0,0,,,Raw Lead
16170,422,2023-01-01,Instagram,paid_search,Campaign_52,user_16170@example.com,300-2377135,0,0,0,,,Raw Lead
16171,456,2023-02-22,TikTok,email,Campaign_60,user_16171@example.com,300-4298489,1,0,0,,,MQL
16172,694,2023-05-01,Instagram,paid_social,Campaign_22,user_16172@example.com,300-4281280,0,0,0,,,Raw Lead
16173,57,2023-01-21,Facebook,referral,Campaign_50,user_16173@example.com,300-4542317,0,0,0,,,Raw Lead
16174,685,2023-03-11,Instagram,paid_search,Campaign_48,user_16174@example.com,300-3992071,0,0,0,,,Raw Lead
16175,485,2023-02-05,Google,paid_social,Campaign_47,user_16175@example.com,300-5486612,0,0,0,,,Raw Lead
16176,391,2023-03-11,TikTok,paid_social,Campaign_1,user_16176@example.com,300-4195651,1,0,0,,,MQL
16177,210,2023-06-29,Google,referral,Campaign_42,user_16177@example.com,300-9265708,0,0,0,,,Raw Lead
16178,14,2023-06-11,TikTok,referral,Campaign_35,user_16178@example.com,300-7916894,0,0,0,,,Raw Lead
16179,137,2023-03-29,Facebook,paid_search,Campaign_37,user_16179@example.com,300-8861394,1,0,0,,,MQL
16180,79,2023-03-05,Instagram,paid_social,Campaign_42,user_16180@example.com,300-9211452,0,0,0,,,Raw Lead
16181,205,2023-04-16,Facebook,paid_search,Campaign_42,user_16181@example.com,300-4336907,0,0,0,,,Raw Lead
16182,401,2023-01-11,Google,paid_social,Campaign_14,user_16182@example.com,300-3511393,1,1,1,116,640.0,Customer (Buyer)
16183,29,2023-06-26,Email,paid_search,Campaign_43,user_16183@example.com,300-7010653,1,1,1,1301,349.0,Customer (Buyer)
16184,485,2023-03-18,Instagram,referral,Campaign_46,user_16184@example.com,300-9540301,0,0,0,,,Raw Lead
16185,616,2023-02-18,Facebook,email,Campaign_23,user_16185@example.com,300-9002843,0,0,0,,,Raw Lead
16186,618,2023-02-05,Instagram,referral,Campaign_12,user_16186@example.com,300-1696481,0,0,0,,,Raw Lead
16187,331,2023-04-06,Email,referral,Campaign_6,user_16187@example.com,300-7418244,0,0,0,,,Raw Lead
16188,388,2023-06-04,Instagram,referral,Campaign_25,user_16188@example.com,300-7705491,0,0,0,,,Raw Lead
16189,278,2023-06-15,Google,email,Campaign_54,user_16189@example.com,300-6510220,0,0,0,,,Raw Lead
16190,136,2023-02-03,Facebook,referral,Campaign_16,user_16190@example.com,300-4277021,0,0,0,,,Raw Lead
16191,672,2023-05-25,TikTok,paid_search,Campaign_13,user_16191@example.com,300-6897887,1,0,0,,,MQL
16192,179,2023-04-30,Instagram,referral,Campaign_6,user_16192@example.com,300-2315644,1,0,0,,,MQL
16193,603,2023-01-30,Google,paid_social,Campaign_34,user_16193@example.com,300-4562830,0,0,0,,,Raw Lead
16194,108,2023-03-30,Facebook,paid_social,Campaign_15,user_16194@example.com,300-4868714,1,0,0,,,MQL
16195,132,2023-02-17,Instagram,referral,Campaign_24,user_16195@example.com,300-1049158,0,0,0,,,Raw Lead
16196,5,2023-05-31,Instagram,email,Campaign_13,user_16196@example.com,300-9306809,0,0,0,,,Raw Lead
16197,78,2023-05-01,Facebook,paid_search,Campaign_16,user_16197@example.com,300-6552831,0,0,0,,,Raw Lead
16198,691,2023-03-29,Instagram,referral,Campaign_20,user_16198@example.com,300-2030289,1,0,0,,,MQL
16199,239,2023-05-26,Instagram,email,Campaign_54,user_16199@example.com,300-4422349,0,0,0,,,Raw Lead
16200,403,2023-02-11,Google,email,Campaign_4,user_16200@example.com,300-3058421,1,1,1,195,294.0,Customer (Buyer)
16201,645,2023-02-04,Google,paid_search,Campaign_22,user_16201@example.com,300-8169153,1,0,0,,,MQL
16202,579,2023-01-25,Google,paid_search,Campaign_48,user_16202@example.com,300-1169212,1,1,1,51,99.0,Customer (Buyer)
16203,179,2023-05-30,Email,paid_search,Campaign_10,user_16203@example.com,300-7302596,0,0,0,,,Raw Lead
16204,331,2023-03-25,Email,paid_search,Campaign_5,user_16204@example.com,300-4866041,1,0,0,,,MQL
16205,662,2023-03-28,Instagram,referral,Campaign_16,user_16205@example.com,300-1290079,0,0,0,,,Raw Lead
16206,675,2023-06-03,Email,referral,Campaign_3,user_16206@example.com,300-8553963,1,0,0,,,MQL
16207,286,2023-05-02,Instagram,paid_search,Campaign_20,user_16207@example.com,300-3700307,0,0,0,,,Raw Lead
16208,458,2023-03-17,Google,paid_search,Campaign_55,user_16208@example.com,300-1777679,1,0,0,,,MQL
16209,323,2023-04-17,Facebook,email,Campaign_29,user_16209@example.com,300-4326405,1,0,0,,,MQL
16210,679,2023-04-15,Google,email,Campaign_35,user_16210@example.com,300-4176953,0,0,0,,,Raw Lead
16211,224,2023-06-29,Instagram,paid_search,Campaign_9,user_16211@example.com,300-8119882,0,0,0,,,Raw Lead
16212,309,2023-06-17,Instagram,paid_search,Campaign_24,user_16212@example.com,300-5506596,1,0,0,,,MQL
16213,355,2023-01-15,Facebook,paid_search,Campaign_6,user_16213@example.com,300-6241140,1,0,0,,,MQL
16214,114,2023-01-12,Facebook,email,Campaign_8,user_16214@example.com,300-8420709,1,1,0,,,Customer (No Purchase Yet)
16215,84,2023-01-27,Google,paid_search,Campaign_55,user_16215@example.com,300-6711891,0,0,0,,,Raw Lead
16216,128,2023-06-12,Email,referral,Campaign_35,user_16216@example.com,300-2275162,1,0,0,,,MQL
16217,325,2023-03-15,Instagram,referral,Campaign_6,user_16217@example.com,300-4207584,0,0,0,,,Raw Lead
16218,319,2023-02-23,Email,email,Campaign_29,user_16218@example.com,300-6085408,0,0,0,,,Raw Lead
16219,434,2023-02-02,Google,paid_search,Campaign_38,user_16219@example.com,300-9694729,1,0,0,,,MQL
16220,485,2023-02-14,TikTok,email,Campaign_5,user_16220@example.com,300-5559276,0,0,0,,,Raw Lead
16221,43,2023-02-03,Facebook,paid_search,Campaign_27,user_16221@example.com,300-8134337,1,0,0,,,MQL
16222,183,2023-06-21,Email,email,Campaign_49,user_16222@example.com,300-3341715,0,0,0,,,Raw Lead
16223,221,2023-06-27,Instagram,referral,Campaign_26,user_16223@example.com,300-3434945,0,0,0,,,Raw Lead
16224,380,2023-01-25,Facebook,paid_search,Campaign_41,user_16224@example.com,300-3949917,1,0,0,,,MQL
16225,123,2023-01-16,Instagram,paid_social,Campaign_38,user_16225@example.com,300-9990260,0,0,0,,,Raw Lead
16226,676,2023-04-11,Email,referral,Campaign_4,user_16226@example.com,300-8237009,1,1,0,,,Customer (No Purchase Yet)
16227,620,2023-06-12,TikTok,referral,Campaign_21,user_16227@example.com,300-5865254,0,0,0,,,Raw Lead
16228,660,2023-05-28,Facebook,paid_search,Campaign_21,user_16228@example.com,300-9398229,1,0,0,,,MQL
16229,430,2023-06-13,Facebook,paid_search,Campaign_33,user_16229@example.com,300-7140212,1,1,0,,,Customer (No Purchase Yet)
16230,196,2023-03-14,Email,paid_social,Campaign_57,user_16230@example.com,300-5998902,1,0,0,,,MQL
16231,420,2023-02-02,Facebook,paid_social,Campaign_27,user_16231@example.com,300-7472790,1,1,1,1,720.0,Customer (Buyer)
16232,680,2023-05-09,Facebook,referral,Campaign_32,user_16232@example.com,300-6604226,1,0,0,,,MQL
16233,461,2023-05-26,Instagram,referral,Campaign_54,user_16233@example.com,300-6233031,1,0,0,,,MQL
16234,632,2023-02-23,Facebook,paid_social,Campaign_37,user_16234@example.com,300-5654543,1,0,0,,,MQL
16235,26,2023-01-30,Email,email,Campaign_57,user_16235@example.com,300-1039270,0,0,0,,,Raw Lead
16236,589,2023-01-27,Facebook,referral,Campaign_59,user_16236@example.com,300-8174496,0,0,0,,,Raw Lead
16237,566,2023-06-19,Instagram,email,Campaign_10,user_16237@example.com,300-8866719,0,0,0,,,Raw Lead
16238,519,2023-05-11,TikTok,paid_search,Campaign_43,user_16238@example.com,300-4753925,0,0,0,,,Raw Lead
16239,377,2023-06-06,TikTok,email,Campaign_40,user_16239@example.com,300-9637498,0,0,0,,,Raw Lead
16240,588,2023-03-23,Google,referral,Campaign_8,user_16240@example.com,300-2128426,0,0,0,,,Raw Lead
16241,667,2023-05-09,Google,email,Campaign_38,user_16241@example.com,300-1709143,0,0,0,,,Raw Lead
16242,42,2023-01-17,Google,paid_social,Campaign_23,user_16242@example.com,300-3753591,1,0,0,,,MQL
16243,82,2023-05-07,Instagram,paid_social,Campaign_56,user_16243@example.com,300-7257548,1,0,0,,,MQL
16244,458,2023-04-23,TikTok,referral,Campaign_44,user_16244@example.com,300-3108987,1,0,0,,,MQL
16245,7,2023-06-08,Google,paid_social,Campaign_4,user_16245@example.com,300-8934842,0,0,0,,,Raw Lead
16246,144,2023-03-17,TikTok,paid_search,Campaign_36,user_16246@example.com,300-6755987,0,0,0,,,Raw Lead
16247,450,2023-03-25,Google,paid_social,Campaign_45,user_16247@example.com,300-6260357,0,0,0,,,Raw Lead
16248,638,2023-01-31,Google,email,Campaign_33,user_16248@example.com,300-5743528,0,0,0,,,Raw Lead
16249,536,2023-01-12,TikTok,paid_search,Campaign_58,user_16249@example.com,300-6808763,0,0,0,,,Raw Lead
16250,606,2023-06-10,TikTok,paid_social,Campaign_42,user_16250@example.com,300-5975854,1,1,1,1960,389.0,Customer (Buyer)
16251,654,2023-06-03,Facebook,referral,Campaign_15,user_16251@example.com,300-7264796,1,1,1,394,962.0,Customer (Buyer)
16252,481,2023-06-27,Instagram,referral,Campaign_25,user_16252@example.com,300-3043670,1,0,0,,,MQL
16253,221,2023-03-09,Facebook,paid_search,Campaign_13,user_16253@example.com,300-4818202,0,0,0,,,Raw Lead
16254,399,2023-04-06,Facebook,paid_search,Campaign_54,user_16254@example.com,300-6454411,1,1,0,,,Customer (No Purchase Yet)
16255,623,2023-03-29,Facebook,paid_social,Campaign_8,user_16255@example.com,300-1258354,1,0,0,,,MQL
16256,433,2023-06-18,Email,paid_search,Campaign_51,user_16256@example.com,300-1378574,1,0,0,,,MQL
16257,77,2023-02-25,Instagram,paid_social,Campaign_37,user_16257@example.com,300-2261630,0,0,0,,,Raw Lead
16258,427,2023-04-18,TikTok,referral,Campaign_28,user_16258@example.com,300-5005497,1,0,0,,,MQL
16259,654,2023-04-13,TikTok,referral,Campaign_30,user_16259@example.com,300-5169028,0,0,0,,,Raw Lead
16260,647,2023-05-19,Google,email,Campaign_23,user_16260@example.com,300-5132967,1,1,1,414,921.0,Customer (Buyer)
16261,91,2023-01-30,Facebook,paid_social,Campaign_13,user_16261@example.com,300-8938581,1,0,0,,,MQL
16262,488,2023-04-22,TikTok,referral,Campaign_57,user_16262@example.com,300-3775419,0,0,0,,,Raw Lead
16263,46,2023-06-18,Facebook,email,Campaign_23,user_16263@example.com,300-5007711,0,0,0,,,Raw Lead
16264,462,2023-03-04,Instagram,referral,Campaign_49,user_16264@example.com,300-1200822,0,0,0,,,Raw Lead
16265,432,2023-01-14,Instagram,paid_social,Campaign_46,user_16265@example.com,300-4250896,0,0,0,,,Raw Lead
16266,195,2023-06-01,Google,email,Campaign_3,user_16266@example.com,300-9099811,0,0,0,,,Raw Lead
16267,471,2023-04-22,Facebook,paid_social,Campaign_49,user_16267@example.com,300-7799305,0,0,0,,,Raw Lead
16268,294,2023-03-15,TikTok,email,Campaign_31,user_16268@example.com,300-3309328,0,0,0,,,Raw Lead
16269,170,2023-02-20,Facebook,paid_social,Campaign_4,user_16269@example.com,300-1130393,1,0,0,,,MQL
16270,307,2023-05-05,Google,referral,Campaign_36,user_16270@example.com,300-6048575,0,0,0,,,Raw Lead
16271,487,2023-05-16,Instagram,referral,Campaign_6,user_16271@example.com,300-1001011,0,0,0,,,Raw Lead
16272,157,2023-06-14,Email,email,Campaign_14,user_16272@example.com,300-5374673,0,0,0,,,Raw Lead
16273,658,2023-01-08,TikTok,email,Campaign_54,user_16273@example.com,300-3867941,0,0,0,,,Raw Lead
16274,511,2023-04-12,TikTok,referral,Campaign_55,user_16274@example.com,300-4511476,0,0,0,,,Raw Lead
16275,286,2023-01-05,TikTok,paid_social,Campaign_21,user_16275@example.com,300-4335508,0,0,0,,,Raw Lead
16276,188,2023-02-14,Google,referral,Campaign_58,user_16276@example.com,300-7253296,0,0,0,,,Raw Lead
16277,659,2023-04-05,Google,referral,Campaign_55,user_16277@example.com,300-4156481,1,0,0,,,MQL
